"","core","TMA.set","Kcross.Cancer2lympho","Kcross.lympho2Cancer","Kcross.Cancer2Stromal","Kcross.Stromal2Cancer","Kcross.Lympho2Stromal","Kcross.Stromal2Lympho","cancer ratio","stromal ratio","lymphocytes ratio","lymphocyte.dens","cancer.dens","stroma.dens","cancer.to.lympho.avgCount","lympho.to.cancer.avgCount","cancer.to.stroma.avgCount","stroma.to.cancer.avgCount","stroma.to.lympho.avgCount","lympho.to.stroma.avgCount","ShannonH","DoC_TL_max","DoC_SL_max","DoC_TL_min","DoC_SL_min","DoC_TL_mean","DoC_SL_mean","DoC_TL_Std","DoC_SL_Std","DoC_LT_max","DoC_ST_max","DoC_LT_min","DoC_ST_min","DoC_LT_mean","DoC_ST_mean","DoC_LT_Std","DoC_ST_Std","DoC_TS_max","DoC_LS_max","DoC_TS_min","DoC_LS_min","DoC_TS_mean","DoC_LS_mean","DoC_TS_Std","DoC_LS_Std","localized_TL","localized_SL","localized_LT","localized_ST","localized_TS","localized_LS"
"int82","J-2","963","7028.30661393353","-1357.58719228787","8662.72845865856","319.187057759944","12305.1026280884","3920.97001585865","0.733102797862307","0.0260924237661113","0.240804778371581","5625.83310003859","17127.2099076893","609.587659664755","156.235639686684","51.3194682675815","161.44578313253","5.74656946826758","5.85443864229765","54.0301204819277","0.954978722679825","0.928643679199748","0.91745535211065","-0.909689281315861","-0.693292878260301","-0.00375583002141269","0.0167689089262732","0.484974207947801","0.370764284173816","0.929869167658855","0.893715887473352","-0.891763416432078","-0.859414921376932","-0.0145662103722545","-0.0304577378724318","0.440675754787995","0.348157066773136","0.898640117298962","0.943574035794517","-0.847680113033826","-0.775663121426429","0.103341134703261","0.137231034266355","0.522606589449507","0.489622168202428","0.0274330502939255","0.077726975832789","0.0117949817713918","0.0681964400600472","0.0484848484848485","0.0606060606060606"
"int83","C-3","963","7435.68123795989","-928.287218941092","8647.44907297532","272.394325626119","11205.1676038617","2892.93268752127","0.804931109499637","0.0442349528643945","0.150833937635968","5460.90771569562","29142.3440597218","1601.51620508381","268.225961538462","50.2612612612613","265.365339578454","14.5831402831403","14.6215659340659","49.8548009367682","0.842686930003108","0.941524795386019","0.914218429502426","-0.919634615967741","-0.865839274261988","-0.0509527916312309","-0.0171804776251175","0.486848362419596","0.389283743457849","0.92563798801388","0.93436524102571","-0.921493205565939","-0.905591715459179","-0.0491139759531369","0.0148260578826618","0.417123180487616","0.377343864254315","0.93436524102571","0.921861865504032","-0.89114277508489","-0.866645568832666","0.0725522881716044","0.0635005295776692","0.515411302205564","0.479146260315507","0.0151202749140893","0.0164948453608247","0.00592096794954306","0.00965375209164629","0.0469483568075117","0.039906103286385"
"int84","C-7","963","6405.90441474557","-1965.29250392753","7324.36975820956","-1053.42595884619","8658.2996267085","312.658818690383","0.505668556185395","0.0560186728909637","0.438312770923641","9647.4544252124","11129.9845080522","1232.99531642121","102.888170406999","89.182657434883","99.5476190476191","11.0280250576986","11.2860403195131","88.3065476190476","1.23909407839364","0.915977244821051","0.916895666591197","-0.868324341032517","-0.780173710048357","-0.0674215461914346","0.00877975646639276","0.435040760167015","0.378297328095714","0.883736673830545","0.845530362058954","-0.890702607584494","-0.88082657257476","-0.0750881746396893","-0.0390846911321883","0.42351802065332","0.340751676841065","0.877370697136147","0.933927784236854","-0.885075531703883","-0.819984264237301","-0.0374889695255518","0.0460130144814046","0.474814609542792","0.49647957921841","0.00951293759512938","0.0091324200913242","0.00428759894459103","0.00263852242744063","0.00298507462686567","0.0238805970149254"
"int85","I-10","963","7318.52178459952","-1077.80710954923","12064.1338175554","3814.7314670303","20320.3262809939","11880.7562904684","0.170773516177416","0.00964216841654168","0.819584315406042","17799.9490334406","3708.90441298097","209.411165099302","24.9430065359477","119.702634880803","25.0666666666667","1.41530740276035","2.22875816993464","189.444444444444","0.717086280913268","0.95361715718984","0.935709262497867","-0.881326741547637","-0.899859633810042","-0.0383809987852751","-0.0162546619395337","0.461558560023451","0.385567133731509","0.948672261893556","0.927353576391249","-0.902490938569958","-0.599179098238412","-0.0302709589171651","-0.0921832504580378","0.501864898509805","0.321626922015172","0.916955177677218","0.919385310416859","-0.815303303186428","-0.895381786011234","0.173739465600849","0.431002458455783","0.479577340993456","0.563899103953793","0.026673640167364","0.196391213389121","0.0439698492462312","0.423366834170854","0.0454545454545455","0.227272727272727"
"int86","C-2","963","4846.07358456275","-3537.2560706028","7044.13781852648","-1326.64358296925","11102.6599290057","2719.20243735137","0.474275443720512","0.0706582790384183","0.455066277241069","15318.4530898425","15965.0725611738","2378.50086238236","131.52777092076","126.201800094742","132.801271860095","19.785172903837","23.607010614663","152.039745627981","1.19368723780929","0.926440953560341","0.971416464466616","-0.938025560827295","-0.850096492666828","-0.135872328301722","0.0520129877324649","0.454845502258472","0.422873107699001","0.927592270725664","0.920148019759861","-0.944578028900097","-0.905328337244595","-0.115377734467546","-0.0310343391857067","0.423844122750206","0.369020180480227","0.9173835020917","0.962845142721322","-0.915269225036537","-0.897671207784296","-0.0105703804871547","0.0438694451906402","0.463754381815588","0.500868111998881","0.00716049382716049","0.0165432098765432","0.007818052594172","0.00829187396351575","0.0191082802547771","0.0429936305732484"
"int87","D-5","963","8235.03883051197","-199.380439648021","8827.86498517811","524.165093554402","13381.5616796906","5085.11477018893","0.758145363408521","0.0340136054421769","0.207841031149302","4334.52310862969","15811.1157321677","709.353480309769","146.646856158484","40.2030696576151","145.447368421053","6.52538370720189","6.5176571920758","39.821052631579","0.936499337784054","0.913330132884085","0.926127641648602","-0.858558401367214","-0.701128913985658","0.117832352323518","0.0206222751108456","0.463137316624686","0.390809863653253","0.928191524400597","0.949774961304103","-0.886022335880816","-0.865707903135204","0.0552270317662535","-0.016529505980317","0.409586116734999","0.338907332175158","0.944104663027661","0.922463189551011","-0.848667787722889","-0.77587439250621","0.144372739260819","0.156961218325942","0.503561032571237","0.507799895531825","0.0267241379310345","0.071551724137931","0.00826641473783656","0.062588568729334","0.0740740740740741","0.0740740740740741"
"int88","E-4","963","5955.1128390248","-2426.48251961716","7765.15965528833","-589.641475071876","11529.2886829504","3172.39516068579","0.457552625491557","0.0446449225075179","0.497802452000925","16033.7993355939","14737.3861922884","1437.97549803421","130.764405204461","142.26996966633","130.471502590674","12.7305358948433","13.5478624535316","151.062176165803","1.19444078073335","0.928618542417715","0.963386729952558","-0.908214243986345","-0.801883368993119","-0.174982311620141","0.108194905501385","0.467516133336859","0.427951992755054","0.948294278818384","0.911455547868536","-0.944135762953669","-0.931628372481523","-0.116315192783661","-0.0316427771976682","0.456208855276535","0.357262437825627","0.91444938663972","0.963386729952558","-0.909179496036185","-0.847928888803038","0.00680549371961843","0.188484598728789","0.485337852358842","0.542158204892323","0.00697188008366256","0.027190332326284","0.0103666245259166","0.0166877370417193","0.0311688311688312","0.114285714285714"
"int89","D-6","963","7338.64684490277","-982.946046313831","7185.48789349745","-1161.27706203815","13096.7958685474","4756.41807830858","0.77639992249564","0.104243363689208","0.119356713815152","2276.65402151341","14809.3387405913","1988.37640190619","123.420454545455","18.9732967307212","125.421933085502","16.8395308210631","19.1168831168831","21.8884758364312","0.962381487576182","0.93750638907071","0.950884888998297","-0.865440885296288","-0.924700553588155","-0.0766583715278318","0.0366069795067875","0.504227002570538","0.436851193132636","0.94866717941679","0.950702637593818","-0.909523361941803","-0.878058754955694","-0.0732508955504565","-0.0190330508089551","0.37921310006537","0.376606154477816","0.919737055216215","0.936986591122768","-0.871230194857437","-0.881890342773889","0.0336706685579366","-0.00951958777944853","0.502907363143595","0.435239592212824","0.0341463414634146","0.032520325203252","0.0297054418372441","0.0107338991512731","0.0260707635009311","0.0521415270018622"
"int90","F-8","963","6168.44687879935","-2204.79951855828","5971.90963529487","-2354.02407777682","9192.99160647194","900.081199947235","0.648828575086417","0.0586352579695301","0.292536166944053","8310.8852623538","18433.0706825422","1665.81420138207","170.826695842451","77.0215074980268","166.681222707424","15.0631412786109","16.6958424507659","83.296943231441","1.11751395686046","0.906780009530799","0.956334096586512","-0.911710473524219","-0.785843465938337","-0.121444888593683","0.0321339595352381","0.449320456422622","0.407081421987147","0.917919236360251","0.931732733882705","-0.889175169030331","-0.910944898083474","-0.108003132470152","-0.0313285018370517","0.404115814427221","0.355165669316412","0.895790521596428","0.944001550636651","-0.901103294261142","-0.8552756198215","-0.0578749408908209","0.013304438197349","0.496181045226871","0.480367708587904","0.00612959719789842","0.0148861646234676","0.00335504243141899","0.00769686204854944","0.0240700218818381","0.0284463894967177"
"int91","A-6","963","8206.13767064048","-184.994960726411","9114.23769471853","736.390836966733","11683.7212592405","3295.21710866131","0.728852144739995","0.089863407620417","0.181284447639588","5444.89031017511","21891.1221128851","2699.0533593069","205.761401189689","51.1778727601512","208.053333333333","25.6529672858787","28.1050892267019","56.7","1.08470180149118","0.943540572125726","0.961907841737881","-0.907205320830999","-0.873308244633265","0.0331564587527638","0.0955637561368612","0.493356938987513","0.422826122357524","0.936277177895169","0.923901602373356","-0.89051623327154","-0.881124991356432","0.00376472453298804","0.0210899597611008","0.413705087806907","0.39038630481734","0.909676440277532","0.951224003730511","-0.914480426805711","-0.814919204675708","0.0618296455177517","0.0741265170287115","0.482341930283494","0.433433806281308","0.042989417989418","0.0244708994708995","0.0124958895100296","0.00657678395264716","0.0307076101468625","0.0280373831775701"
"int92","H-3","963","6000.69279050338","-2362.49930505245","7814.42034745961","-521.586157770464","21272.8351783908","12964.8645810423","0.879104194344278","0.0322641867527045","0.0886316189030177","1689.15853129667","16754.1377236963","614.897109893862","153.815845824411","15.5077720207254","149.694117647059","5.49395509499136","5.94218415417559","16.3235294117647","0.621536812472176","0.921885627457003","0.933123539059403","-0.871112049286376","-0.691085443839342","-0.158760058476304","0.050640145173449","0.501252578654695","0.425772418561994","0.921885627457003","0.932479258152001","-0.895533665395484","-0.845771090024716","-0.0581503179420561","-0.0297325123925021","0.344927186447529","0.322432918447011","0.93204598791303","0.933123539059403","-0.883967203767767","-0.657197304626243","0.107097421388415","0.102931728445948","0.478758649901503","0.481476439737006","0.0128755364806867","0.0536480686695279","0.0205139278773483","0.0628374001295617","0.0414201183431953","0.0650887573964497"
"int93","C-4","963","7661.62600242277","-727.151575432588","8528.19026887219","145.814492247082","12416.6660880228","4058.26695599389","0.64736377674829","0.0470990514008383","0.305537171850871","10135.9180450505","21475.7050564625","1562.46823293738","195.691335740072","92.3593457147725","199.107728337237","14.4864542511501","15.8631768953069","102.903981264637","1.09632319670044","0.942550304364682","0.919974971023262","-0.924138097359945","-0.851318826965801","0.00887613883194866","0.0647294456239875","0.555642045025214","0.415628622499232","0.945389311305539","0.946873689511274","-0.936149066950906","-0.878027672831712","-0.0267769448783481","-0.00240046998396556","0.502472509666852","0.39873003054172","0.946873689511274","0.902214911900268","-0.917326775684391","-0.902217427703548","0.0398982822682378","0.0650636179757671","0.577500662695087","0.504846984024848","0.0469483568075117","0.0209461899602745","0.0228357191547376","0.0269256987048398","0.0516431924882629","0.0211267605633803"
"int94","A-7","963","7626.56409183843","-780.251596822869","8577.09374671662","189.535633382908","11011.6520656486","2611.17033592344","0.843406940063091","0.0473186119873817","0.109274447949527","3087.00799535437","23826.2834191093","1336.75288482435","217.461893764434","28.1750448833034","215.208","12.0740574506284","12.5046189376443","28.8773333333333","0.762122947013504","0.937061541581103","0.926701377109467","-0.868291973875975","-0.72393378094242","0.0211827662796727","0.0626183910112108","0.467147039815632","0.41174745978183","0.922179580284733","0.940055853559643","-0.889382380553719","-0.918633261551956","-0.0205276702672509","0.0224739819737867","0.379078779226211","0.347375983938476","0.945684930527066","0.946541445174721","-0.889082019499611","-0.777105709186379","0.112754051177475","0.0886091851942141","0.47135772070638","0.443369883274994","0.0265895953757225","0.0173410404624277","0.00553643573245548","0.00463863534340865","0.0294117647058824","0.0240641711229947"
