Image	Name	Class	TMA core	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Perimeter µm
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-4 - PathAnnotationObject		E-4	E-4	Geometry	6356	8298.3	807653.3	11768.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	I-3 - PathAnnotationObject		I-3	I-3	Geometry	4889.7	14559.6	1087823.5	9841.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	H-8 - PathAnnotationObject		H-8	H-8	Geometry	12567	12931.7	1195321.9	6701.2
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-7 - PathAnnotationObject		F-7	F-7	Polygon	10914.1	9737.8	1468793.4	6034.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	K-3 - PathAnnotationObject		K-3	K-3	Geometry	5049.7	17471.9	635361	15932.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	K-8 - PathAnnotationObject		K-8	K-8	Polygon	12428.3	17415.1	1276646	9651.8
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-4 - PathAnnotationObject		F-4	F-4	Polygon	6325.7	9949.1	1233386.7	7728
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-7 - PathAnnotationObject		E-7	E-7	Polygon	10973.2	8246.6	1107450.5	4307.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	J-7 - PathAnnotationObject		J-7	J-7	Polygon	11041.9	15983.4	1373930.8	5926.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	G-9 - PathAnnotationObject		G-9	G-9	Polygon	14055.8	11317.4	1191429.1	6514.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	A-8 - PathAnnotationObject		A-8	A-8	Geometry	12231.8	1837.4	722312.9	21729.6
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-8 - PathAnnotationObject		D-8	D-8	Polygon	12405.9	6584.3	1216204	4830.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	J-8 - PathAnnotationObject		J-8	J-8	Polygon	12614.1	16039.3	1274373.7	6116.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	K-4 - PathAnnotationObject		K-4	K-4	Geometry	6578.8	17759.8	857052.6	8880.2
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	A-1 - PathAnnotationObject		A-1	A-1	Polygon	1584	2509.1	1178807.5	6765.3
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	K-9 - PathAnnotationObject		K-9	K-9	Geometry	14253.8	17606.3	994605.2	10372.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-9 - PathAnnotationObject		B-9	B-9	Polygon	13791.5	3289.4	1343811.4	4631.8
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	I-4 - PathAnnotationObject		I-4	I-4	Geometry	6372	14505.4	1050447.1	6214.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-1 - PathAnnotationObject		B-1	B-1	Geometry	1593.9	3925.9	288470.5	37906
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-3 - PathAnnotationObject		D-3	D-3	Geometry	4849.3	6868	869825.4	6219.6
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-10 - PathAnnotationObject		D-10	D-10	Polygon	15535.8	6522.7	1432393	4661.2
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	L-12 - PathAnnotationObject		L-12	L-12	Polygon	18952.2	19023.7	1373178.7	5813.3
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	K-7 - PathAnnotationObject		K-7	K-7	Geometry	11000.6	17622	765119.1	22339.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-2 - PathAnnotationObject		C-2	C-2	Geometry	2941.9	5527.6	579377	9281.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	A-12 - PathAnnotationObject		A-12	A-12	Polygon	18416	1670.5	1387735.7	6219.6
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-11 - PathAnnotationObject		C-11	C-11	Polygon	16970.9	4888	911492.4	10965.4
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	J-5 - PathAnnotationObject		J-5	J-5	Geometry	7980.5	16026.7	876795.9	18118.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	L-2 - PathAnnotationObject		L-2	L-2	Polygon	3618.7	19157.8	1132862.9	10003.6
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	G-12 - PathAnnotationObject		G-12	G-12	Geometry	18842.7	11040.2	720881	14180.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	J-4 - PathAnnotationObject		J-4	J-4	Geometry	6446.6	16193.2	1043824.9	11451.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-8 - PathAnnotationObject		E-8	E-8	Geometry	12367.3	8094.2	348962.9	10436
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-13 - PathAnnotationObject		F-13	F-13	Geometry	20207.7	9515.1	1157084.7	10363.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	L-10 - PathAnnotationObject		L-10	L-10	Geometry	15865.7	19181.4	1213617.5	9937.3
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-4 - PathAnnotationObject		C-4	C-4	Geometry	6234.1	5178.9	868348.3	16758.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	J-12 - PathAnnotationObject		J-12	J-12	Geometry	18835.4	15860.6	1096506.7	6589.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-9 - PathAnnotationObject		E-9	E-9	Geometry	13968.8	8073	1236683.2	9706.4
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-6 - PathAnnotationObject		D-6	D-6	Polygon	9349	6634.6	1077573.3	6602.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	E-11 - PathAnnotationObject		E-11	E-11	Polygon	17132.8	8048.1	1415357.4	4431.3
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-12 - PathAnnotationObject		B-12	B-12	Geometry	18673.3	3463.8	629685	16596.3
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	J-11 - PathAnnotationObject		J-11	J-11	Geometry	17145.4	15829.3	800437.4	8664.6
